25,1,24.957,552.31,4.8015,4,0,0,1.6047
25,2,32.736,552.31,5.3871,2,0,1,2.8329
25,3,149,552.31,4.2395,4,1,0,1.6542
25,4,68.862,552.31,5.8062,3,1,1,2.7518
25,5,5.9516,552.31,4.7731,3,1,0,2.3448
25,6,6.6102,552.31,3.5068,4,0,0,0.23975
26,1,187.33,996.15,5.1024,2,0,0,0.36973
26,2,95.766,996.15,3.7504,3,0,1,0.72581
26,3,191.65,996.15,4.8567,3,1,0,1.2376
26,4,346.05,996.15,3.5394,4,1,1,0.49624
26,5,12.919,996.15,4.8048,3,1,0,1.6562
26,6,3.9162,996.15,5.1119,1,0,0,2.2813
27,1,46.161,592.47,4.9084,3,0,0,0.12329
27,2,121.48,592.47,3.1418,3,0,1,0.11632
27,3,149.03,592.47,4.9709,3,1,0,2.804
27,4,7.7443,592.47,6.0106,1,1,1,2.0548
27,5,43.016,592.47,4.1935,3,1,0,1.9464
27,6,12.727,592.47,4.1602,2,0,0,0.68112
28,1,25.817,1292,3.6267,4,0,0,1.2258
28,2,528.17,1292,4.1301,2,0,1,2.1104
28,3,216.05,1292,3.3528,1,1,0,0.11928
28,4,0.71709,1292,4.3808,2,1,1,1.2456
28,5,442.26,1292,4.3326,4,1,0,0.68758
28,6,5.8061,1292,3.1412,2,0,0,0.1346
29,1,3.644,374.62,4.7246,3,0,0,1.01
29,2,127.64,374.62,5.4072,4,0,1,1.17
29,3,110.56,374.62,3.1852,2,1,0,0.055265
29,4,25.298,374.62,4.9646,3,1,1,2.3203
29,5,2.7252,374.62,5.7782,3,1,0,2.2349
29,6,22.207,374.62,3.717,4,0,0,0.82026
30,1,30.727,638.49,4.7753,2,0,0,2.9012
30,2,5.2022,638.49,4.2382,1,0,1,0.32008
30,3,78.322,638.49,6.0661,4,1,0,2.2904
30,4,226.84,638.49,4.4907,3,1,1,1.366
30,5,60.32,638.49,4.7587,4,1,0,1.982
30,6,1.8216,638.49,4.686,3,0,0,1.6671
31,1,63.003,919.06,4.7536,4,0,0,0.19939
31,2,91.512,919.06,4.2577,2,0,1,2.1352
31,3,266.09,919.06,4.8334,3,1,0,0.32047
31,4,6.8313,919.06,5.7718,5,1,1,2.5329
31,5,74.496,919.06,5.3785,4,1,0,2.1645
31,6,15.755,919.06,5.2838,1,0,0,2.2371
32,1,13.239,920.88,4.5493,2,0,0,1.7728
32,2,201.19,920.88,4.7963,2,0,1,1.1653
32,3,22.611,920.88,4.7588,1,1,0,2.2331
32,4,9.2603,920.88,3.7234,1,1,1,0.36716
32,5,123,920.88,3.8599,3,1,0,1.1315
32,6,22.473,920.88,4.8067,1,0,0,2.056
33,1,17.912,1016.7,4.5367,1,0,0,2.7397
33,2,344.71,1016.7,5.3145,3,0,1,1.3232
33,3,361.22,1016.7,4.4459,3,1,0,0.15055
33,4,60.327,1016.7,4.2107,2,1,1,1.4655
33,5,19.443,1016.7,4.5842,0,1,0,2.2436
33,6,5.8186,1016.7,6.332,4,0,0,2.9329
34,1,27.547,567.6,3.241,2,0,0,0.25118
34,2,16.089,567.6,5.3968,4,0,1,2.0451
34,3,234.74,567.6,4.262,3,1,0,1.3676
34,4,84.473,567.6,5.2008,4,1,1,2.6509
34,5,96.673,567.6,4.3467,5,1,0,0.41583
34,6,3.7351,567.6,5.058,2,0,0,2.4983
35,1,65.316,383.44,5.539,1,0,0,1.3672
35,2,27.827,383.44,4.974,3,0,1,2.3063
35,3,14.519,383.44,3.9456,0,1,0,1.2568
35,4,29.001,383.44,4.5841,2,1,1,0.99398
35,5,129.19,383.44,3.9639,2,1,0,1.6789
35,6,2.2424,383.44,4.2484,1,0,0,2.4638
36,1,168.94,369.09,3.9846,2,0,0,1.1563
36,2,15.76,369.09,5.7031,4,0,1,2.2246
36,3,28.011,369.09,5.033,4,1,0,2.1478
36,4,4.6589,369.09,5.0943,3,1,1,1.9675
36,5,73.801,369.09,4.1478,1,1,0,1.9513
36,6,1.2082,369.09,6.236,3,0,0,2.6758
37,1,33.431,599.32,3.6094,1,0,0,0.57388
37,2,212.23,599.32,3.41,1,0,1,0.48055
37,3,13.384,599.32,5.997,2,1,0,2.0287
37,4,30.65,599.32,5.2419,3,1,1,2.4798
37,5,113.69,599.32,4.2217,4,1,0,1.4336
37,6,9.2316,599.32,4.884,3,0,0,2.6871
38,1,36.227,1028.6,4.1809,1,0,0,0.029363
38,2,144.59,1028.6,4.9033,2,0,1,0.073416
38,3,19.339,1028.6,5.9887,0,1,0,2.1908
38,4,59.722,1028.6,5.6588,5,1,1,1.937
38,5,337.69,1028.6,4.0173,5,1,0,0.52569
38,6,1.2276,1028.6,5.4903,0,0,0,1.1766
39,1,15.986,844.41,5.9851,1,0,0,2.0557
39,2,111.52,844.41,4.8056,4,0,1,2.3105
39,3,323.04,844.41,3.8369,0,1,0,0.50691
39,4,27.647,844.41,4.9214,2,1,1,0.9633
39,5,102.37,844.41,4.1839,4,1,0,2.1043
39,6,46.261,844.41,3.688,3,0,0,0.94621
40,1,7.4066,952.93,4.9627,3,0,0,1.9582
40,2,99.282,952.93,4.7236,3,0,1,0.53196
40,3,53.76,952.93,4.6314,3,1,0,0.1715
40,4,26.371,952.93,5.3994,3,1,1,0.8773
40,5,60.834,952.93,5.0301,2,1,0,2.5548
40,6,124.14,952.93,4.2563,2,0,0,1.5438
41,1,48.892,795.09,4.3089,2,0,0,2.3121
41,2,318.39,795.09,4.4093,1,0,1,1.2046
41,3,94.633,795.09,4.413,3,1,0,0.85023
41,4,111.93,795.09,5.1659,2,1,1,0.48964
41,5,4.56,795.09,5.6552,1,1,0,1.8479
41,6,5.9176,795.09,4.1632,1,0,0,0.9939
42,1,125.56,1082.1,5.1663,4,0,0,0.37112
42,2,186.95,1082.1,4.8701,3,0,1,1.8279
42,3,326.4,1082.1,4.2793,2,1,0,0.96506
42,4,85.728,1082.1,5.3064,2,1,1,0.62232
42,5,27.211,1082.1,4.8812,3,1,0,1.5942
42,6,5.9717,1082.1,5.0867,0,0,0,2.0272
43,1,354.73,873.29,4.3803,3,0,0,1.2427
43,2,23.759,873.29,4.9473,4,0,1,0.1138
43,3,309.16,873.29,5.0886,3,1,0,0.49101
43,4,0.92074,873.29,6.2842,2,1,1,2.889
43,5,4.6026,873.29,4.5304,2,1,0,2.056
43,6,10.584,873.29,4.7792,0,0,0,0.69953
44,1,40.731,851.56,5.7418,3,0,0,2.067
44,2,99.642,851.56,4.5854,2,0,1,2.5422
44,3,29.282,851.56,3.7815,1,1,0,0.3732
44,4,20.677,851.56,4.3196,1,1,1,1.4281
44,5,422.53,851.56,3.5192,1,1,0,0.8513
44,6,0.34298,851.56,5.6109,1,0,0,1.6793
45,1,84.442,812.49,4.0944,0,0,0,0.018314
45,2,122.79,812.49,4.3368,3,0,1,0.86005
45,3,57.251,812.49,5.3527,1,1,0,1.2121
45,4,105.01,812.49,6.0527,2,1,1,2.1388
45,5,0.59832,812.49,3.8111,2,1,0,1.3399
45,6,0.46754,812.49,5.1235,2,0,0,2.4997
46,1,16.509,930.85,3.8988,4,0,0,1.6822
46,2,538.42,930.85,3.7266,3,0,1,0.664
46,3,86.003,930.85,4.2962,3,1,0,2.5037
46,4,19.929,930.85,5.1188,3,1,1,1.2084
46,5,25.44,930.85,5.7386,2,1,0,2.5522
46,6,3.2059,930.85,5.6487,0,0,0,2.236
47,1,180.28,581.86,4.4961,4,0,0,2.8058
47,2,63.711,581.86,5.0653,4,0,1,2.0373
47,3,36.085,581.86,4.8776,4,1,0,1.6693
47,4,3.2787,581.86,4.4797,3,1,1,1.0613
47,5,8.79,581.86,3.9011,3,1,0,1.2407
47,6,0.14732,581.86,5.4226,3,0,0,1.8627
48,1,56.388,1264.4,3.3697,1,0,0,0.059468
48,2,49.59,1264.4,5.2704,3,0,1,1.7276
48,3,713.18,1264.4,3.889,5,1,0,1.0371
48,4,3.9914,1264.4,5.4821,4,1,1,2.1067
48,5,31.677,1264.4,6.2938,3,1,0,2.9053
48,6,8.9149,1264.4,4.0515,4,0,0,1.1476
49,1,1.0409,748,4.5861,2,0,0,1.0709
49,2,212.58,748,5.1514,5,0,1,1.3592
49,3,121.38,748,4.5927,1,1,0,2.7109
49,4,76.643,748,4.4759,3,1,1,0.80739
49,5,100.25,748,5.7992,2,1,0,2.1957
49,6,31.289,748,3.4819,2,0,0,0.4634
50,1,11.306,748.17,4.3734,1,0,0,0.92505
50,2,196.73,748.17,4.4214,3,0,1,0.23588
50,3,244.7,748.17,6.068,5,1,0,2.9759
50,4,5.7302,748.17,4.8261,4,1,1,0.05081
50,5,12.478,748.17,4.9003,3,1,0,2.7465
50,6,45,748.17,4.4297,4,0,0,2.0519
51,1,111.88,1007.9,5.9002,4,0,0,2.69
51,2,266.96,1007.9,5.8368,2,0,1,1.7521
51,3,194.7,1007.9,4.9636,1,1,0,0.35731
51,4,159.11,1007.9,6.0123,2,1,1,2.4624
51,5,92.971,1007.9,4.4507,3,1,0,0.20921
51,6,9.2051,1007.9,4.0491,2,0,0,1.5797
52,1,983.07,1201.6,3.8796,3,0,0,1.5551
52,2,11.12,1201.6,4.619,1,0,1,2.008
52,3,51.269,1201.6,3.3222,2,1,0,0.2052
52,4,47.681,1201.6,4.5963,3,1,1,0.041219
52,5,16.767,1201.6,4.7999,2,1,0,0.15852
52,6,2.4129,1201.6,3.6703,2,0,0,1.1673
53,1,199.92,1143.5,5.336,4,0,0,1.2149
53,2,376.9,1143.5,4.882,3,0,1,1.9378
53,3,219.84,1143.5,5.2219,2,1,0,2.5083
53,4,19.788,1143.5,4.7567,3,1,1,0.90207
53,5,112.77,1143.5,4.7861,3,1,0,2.9892
53,6,2.7131,1143.5,4.5324,0,0,0,2.5863
54,1,61.219,776.32,4.894,3,0,0,2.6694
54,2,78.555,776.32,5.1698,1,0,1,2.303
54,3,122.67,776.32,5.6158,2,1,0,2.5717
54,4,37.64,776.32,4.9298,1,1,1,2.1065
54,5,18.769,776.32,4.5008,1,1,0,2.6529
54,6,152.71,776.32,4.9502,2,0,0,2.0651
55,1,2.7486,502.78,4.6517,2,0,0,0.48506
55,2,109.51,502.78,4.7641,4,0,1,1.0799
55,3,117.69,502.78,4.337,1,1,0,2.2249
55,4,3.9343,502.78,3.6241,3,1,1,1.0475
55,5,185.35,502.78,4.8991,2,1,0,2.8374
55,6,4.3078,502.78,5.74,1,0,0,2.4566
56,1,73.903,1088.6,5.7441,2,0,0,2.2786
56,2,181.03,1088.6,5.9542,1,0,1,2.8931
56,3,163.65,1088.6,5.257,2,1,0,0.85992
56,4,12.49,1088.6,4.3556,3,1,1,1.7876
56,5,12.779,1088.6,4.6831,2,1,0,0.69557
56,6,106.94,1088.6,4.7575,3,0,0,2.8002
57,1,136.02,673.07,3.612,5,0,0,0.64224
57,2,164.53,673.07,4.1023,2,0,1,0.75694
57,3,75.456,673.07,4.6448,3,1,0,2.9344
57,4,3.196,673.07,3.6345,2,1,1,0.57605
57,5,21.732,673.07,4.8905,2,1,0,0.10705
57,6,11.526,673.07,3.6214,3,0,0,0.61093
58,1,62.992,397.64,5.4328,2,0,0,1.7949
58,2,132.83,397.64,5.0065,5,0,1,0.37379
58,3,7.5104,397.64,5.3198,3,1,0,1.3562
58,4,10.879,397.64,5.0589,3,1,1,0.31079
58,5,1.3159,397.64,5.6203,0,1,0,1.3351
58,6,11.014,397.64,4.8462,3,0,0,2.7693
59,1,161.45,1287.8,5.4125,3,0,0,2.798
59,2,52.036,1287.8,4,1,0,1,1.1538
59,3,303.82,1287.8,5.2576,3,1,0,2.1037
59,4,22.748,1287.8,4.8461,1,1,1,2.7064
59,5,47.369,1287.8,5.8915,1,1,0,2.8423
59,6,7.061,1287.8,3.6649,2,0,0,1.0755
60,1,126.39,945.55,4.6106,2,0,0,0.33995
60,2,103.37,945.55,3.8705,2,0,1,0.46667
60,3,63.684,945.55,4.2179,4,1,0,1.8089
60,4,178.65,945.55,3.3709,4,1,1,0.60302
60,5,165.19,945.55,5.5201,3,1,0,1.4816
60,6,1.0753,945.55,4.0826,2,0,0,0.62118
61,1,18.85,363.66,5.5066,2,0,0,1.9639
61,2,23.987,363.66,4.8097,2,0,1,0.7751
61,3,24.997,363.66,4.7888,3,1,0,0.8153
61,4,29.999,363.66,5.7983,2,1,1,2.1029
61,5,16.498,363.66,4.5205,2,1,0,0.86207
61,6,26.127,363.66,4.3156,2,0,0,2.4295
62,1,80.844,785.59,6.2414,4,0,0,2.8069
62,2,283.53,785.59,4.77,3,0,1,0.23243
62,3,270.3,785.59,4.8225,4,1,0,1.4737
62,4,23.169,785.59,4.2091,3,1,1,1.5274
62,5,12.664,785.59,4.0481,0,1,0,1.3889
62,6,2.2254,785.59,5.5033,1,0,0,2.189
63,1,6.3675,1158.9,5.1555,1,0,0,2.2833
63,2,339.48,1158.9,4.6784,2,0,1,0.0068876
63,3,226.64,1158.9,6.0178,2,1,0,2.2869
63,4,5.5587,1158.9,5.0845,5,1,1,0.39023
63,5,139.35,1158.9,4.675,3,1,0,1.5953
63,6,49.767,1158.9,4.3508,4,0,0,1.887
64,1,10.934,797.53,5.0856,1,0,0,2.5471
64,2,73.031,797.53,4.9639,2,0,1,0.9801
64,3,0.84032,797.53,4.5875,0,1,0,0.52679
64,4,220.17,797.53,4.3001,1,1,1,1.4769
64,5,88.956,797.53,4.9645,4,1,0,0.59692
64,6,130.39,797.53,4.3807,2,0,0,1.1114
65,1,14.427,1247.1,5.6593,2,0,0,2.5834
65,2,21.347,1247.1,4.9863,2,0,1,1.5406
65,3,58.922,1247.1,4.223,1,1,0,1.937
65,4,810.46,1247.1,4.5677,2,1,1,1.3777
65,5,29.955,1247.1,5.1381,4,1,0,1.966
65,6,75.601,1247.1,5.3601,4,0,0,0.75415
66,1,287.53,866.37,5.0959,2,0,0,0.29159
66,2,68.646,866.37,3.2596,3,0,1,0.33174
66,3,198.72,866.37,4.9479,4,1,0,1.0829
66,4,15.461,866.37,5.728,1,1,1,2.6571
66,5,54.032,866.37,3.5958,2,1,0,0.34373
66,6,39.399,866.37,5.217,2,0,0,1.9518
67,1,219.79,609.16,4.6259,0,0,0,0.30681
67,2,138.07,609.16,4.5347,3,0,1,0.48186
67,3,59.536,609.16,4.9104,3,1,0,1.5436
67,4,2.6595,609.16,4.3115,1,1,1,1.1494
67,5,85.384,609.16,6.0204,3,1,0,2.8437
67,6,11.58,609.16,5.3531,2,0,0,2.4089
68,1,1.6216,598.32,5.8231,2,0,0,1.7386
68,2,23.509,598.32,4.7827,3,0,1,0.74662
68,3,11.559,598.32,4.9262,2,1,0,1.6
68,4,316.94,598.32,4.7612,4,1,1,2.4414
68,5,62.388,598.32,5.8078,4,1,0,1.6752
68,6,49.143,598.32,5.9995,4,0,0,2.6262
69,1,44.796,807.52,4.4101,3,0,0,2.552
69,2,33.406,807.52,5.7588,2,0,1,2.1712
69,3,326.05,807.52,3.6637,2,1,0,1.0302
69,4,110.16,807.52,5.5042,3,1,1,1.9717
69,5,7.5003,807.52,3.2054,2,1,0,0.34961
69,6,15.671,807.52,4.7006,2,0,0,0.27598
70,1,0.78154,503.26,4.9726,2,0,0,2.2855
70,2,124.97,503.26,6.2838,2,0,1,2.9308
70,3,226.03,503.26,3.5101,1,1,0,0.96898
70,4,73.807,503.26,5.4913,4,1,1,1.884
70,5,4.4367,503.26,5.7645,2,1,0,2.906
70,6,0.88408,503.26,3.5866,2,0,0,1.0685
71,1,124.92,829.72,4.8839,3,0,0,2.9888
71,2,360.13,829.72,6.129,2,0,1,2.7058
71,3,19.75,829.72,5.5866,4,1,0,2.5587
71,4,27.858,829.72,4.4646,1,1,1,2.625
71,5,20.567,829.72,4.8389,1,1,0,2.2023
71,6,0.40656,829.72,3.8298,2,0,0,1.1366
72,1,518.9,923.64,4.3222,3,0,0,0.61568
72,2,16.067,923.64,3.9233,1,0,1,1.8076
72,3,250.11,923.64,3.8851,4,1,0,1.6875
72,4,18.687,923.64,4.4378,4,1,1,2.2756
72,5,12.861,923.64,5.0268,3,1,0,0.83669
72,6,0.86738,923.64,4.4431,1,0,0,1.5143
73,1,623.04,748.4,4.9032,4,0,0,0.39423
73,2,36.889,748.4,3.3334,2,0,1,0.30625
73,3,5.5427,748.4,5.4512,1,1,0,1.6287
73,4,2.1651,748.4,3.1902,4,1,1,0.29707
73,5,2.9226,748.4,3.9568,2,1,0,0.23425
73,6,1.6671,748.4,3.2366,1,0,0,0.097891
74,1,241.35,1144.3,4.2928,3,0,0,0.8485
74,2,108.59,1144.3,5.2395,2,0,1,2.4428
74,3,108.57,1144.3,4.356,3,1,0,2.1776
74,4,447.74,1144.3,4.2865,3,1,1,0.22209
74,5,54.587,1144.3,5.4612,4,1,0,1.6937
74,6,6.9415,1144.3,4.5334,3,0,0,1.4953
75,1,25.767,542.86,4.0305,1,0,0,1.7363
75,2,8.685,542.86,5.6296,3,0,1,2.3328
75,3,20.821,542.86,4.7564,2,1,0,0.99857
75,4,25.637,542.86,4.6044,1,1,1,0.30811
75,5,38.128,542.86,5.014,3,1,0,1.3837
75,6,11.645,542.86,5.0162,2,0,0,1.6027
76,1,82.597,1026.2,4.2005,2,0,0,1.7297
76,2,131.22,1026.2,5.698,3,0,1,2.5315
76,3,157.58,1026.2,3.1488,4,1,0,0.2293
76,4,20.544,1026.2,5.5714,1,1,1,2.2349
76,5,20.398,1026.2,5.755,3,1,0,2.6163
76,6,57.361,1026.2,4.8948,2,0,0,2.1406
77,1,6.5616,844.25,5.9626,1,0,0,2.9874
77,2,379.3,844.25,4.7518,3,0,1,0.56991
77,3,21.392,844.25,5.0553,2,1,0,2.9148
77,4,14.643,844.25,5.1541,2,1,1,1.8491
77,5,104.65,844.25,4.8999,2,1,0,0.74908
77,6,5.0235,844.25,5.9231,2,0,0,2.7543
78,1,187.77,1289.7,4.6203,3,0,0,2.5205
78,2,599.72,1289.7,4.3064,2,0,1,1.9121
78,3,206.97,1289.7,4.1327,3,1,0,0.13142
78,4,51.364,1289.7,5.4302,3,1,1,2.8076
78,5,39.656,1289.7,4.9572,3,1,0,0.73158
78,6,18.91,1289.7,3.6042,2,0,0,0.56161
79,1,204.11,1157.1,3.9966,2,0,0,1.5223
79,2,395.62,1157.1,5.2885,5,0,1,1.0051
79,3,31.808,1157.1,5.4734,2,1,0,2.0085
79,4,10.103,1157.1,4.556,1,1,1,1.0355
79,5,178.93,1157.1,4.0525,3,1,0,1.5525
79,6,31.683,1157.1,3.6352,1,0,0,1.1526
80,1,162.53,638.76,4.8498,3,0,0,1.9282
80,2,175.42,638.76,4.2587,2,0,1,1.2607
80,3,81.301,638.76,5.0197,2,1,0,2.846
80,4,13.964,638.76,4.7255,2,1,1,1.989
80,5,0.89657,638.76,4.1661,1,1,0,1.0209
80,6,33.778,638.76,3.4357,3,0,0,0.27294
81,1,19.829,639.15,4.4795,2,0,0,2.222
81,2,201.41,639.15,5.3156,3,0,1,1.3323
81,3,6.9208,639.15,4.4843,4,1,0,1.5235
81,4,25.71,639.15,5.6474,2,1,1,1.9163
81,5,239.21,639.15,4.2744,2,1,0,0.86121
81,6,1.1081,639.15,5.4753,1,0,0,1.2854
82,1,236.36,969.43,4.3071,2,0,0,1.5085
82,2,194.64,969.43,4.9418,3,0,1,0.42321
82,3,31.072,969.43,5.8939,2,1,0,2.6012
82,4,69.984,969.43,3.7423,3,1,1,0.67483
82,5,13.156,969.43,4.2487,1,1,0,2.2113
82,6,81.069,969.43,3.5476,3,0,0,0.090801
83,1,108.26,865.27,4.5196,5,0,0,0.58132
83,2,252.05,865.27,4.6262,2,0,1,1.2247
83,3,10.446,865.27,4.7886,2,1,0,2.992
83,4,19.35,865.27,5.5613,2,1,1,2.2508
83,5,117.13,865.27,4.7249,2,1,0,0.2663
